,relation,start_node,end_node
753,RelatedTo,aurists,aurist
754,RelatedTo,aurited,auriculate
755,RelatedTo,aurited,ear
756,RelatedTo,aurited,lobe
757,RelatedTo,aurivilliusite,bromine
758,RelatedTo,aurivilliusite,chlorine
759,RelatedTo,aurivilliusite,iodine
760,RelatedTo,aurivilliusite,mercury
761,RelatedTo,aurivilliusite,mineral
762,RelatedTo,aurivilliusite,oxygen
763,RelatedTo,aurivorous,devour
764,RelatedTo,aurivorous,gold
765,RelatedTo,auro,gold
766,RelatedTo,auro,noise
767,RelatedTo,aurocephalous,colored
768,RelatedTo,aurocephalous,gold
769,RelatedTo,aurocephalous,head
770,RelatedTo,aurochloride,anion
771,RelatedTo,aurochloride,aqua_regia
772,RelatedTo,aurochloride,complex
773,RelatedTo,aurochloride,gold
774,RelatedTo,aurochloride,salt
775,RelatedTo,aurochs,european_bison
776,RelatedTo,aurochsen,aurochs
777,RelatedTo,aurocyanide,anion
778,RelatedTo,aurocyanide,complex
779,RelatedTo,aurocyanide,cyanide_process
780,RelatedTo,aurocyanide,gold
781,RelatedTo,aurocyanide,salt
782,RelatedTo,aurodrosopterin,drosophila
783,RelatedTo,aurodrosopterin,eye
784,RelatedTo,aurodrosopterin,pigment
785,RelatedTo,aurodrosopterin,red
786,RelatedTo,aurofusarin,dimeric
787,RelatedTo,aurofusarin,naphthoquinone
788,RelatedTo,aurone,benzofuran
789,RelatedTo,aurone,benzylidene
790,RelatedTo,aurone,chemical_compound
791,RelatedTo,aurone,flavonoid
792,RelatedTo,aurone,heterocyclic
793,RelatedTo,aurone,molecule
794,RelatedTo,auropalpebral,eyelid
795,RelatedTo,auropalpebral,noise
796,RelatedTo,aurophilic,gold
797,RelatedTo,aurophobia,fear
798,RelatedTo,aurophobia,gold
799,RelatedTo,aurophobia,wealth
800,RelatedTo,aurora,fire
801,RelatedTo,aurora,lights
802,RelatedTo,aurora,north
803,RelatedTo,aurora,northern
804,RelatedTo,aurora,northern_lights
805,RelatedTo,aurora,rising
806,RelatedTo,aurora,rising_sun
807,RelatedTo,aurora,sun
808,RelatedTo,aurora,asteroid
809,RelatedTo,aurora,atmosphere
810,RelatedTo,aurora,atmospheric
811,RelatedTo,aurora,canada
812,RelatedTo,aurora,cdp
813,RelatedTo,aurora,charged
814,RelatedTo,aurora,colorado
815,RelatedTo,aurora,county_seat
816,RelatedTo,aurora,dawn
817,RelatedTo,aurora,eos
818,RelatedTo,aurora,goddess
819,RelatedTo,aurora,greek
820,RelatedTo,aurora,hamilton_county
821,RelatedTo,aurora,illinois
822,RelatedTo,aurora,indiana
823,RelatedTo,aurora,iowa
824,RelatedTo,aurora,kansas
825,RelatedTo,aurora,luna
826,RelatedTo,aurora,maewo
827,RelatedTo,aurora,maine
828,RelatedTo,aurora,makatea
829,RelatedTo,aurora,minnesota
830,RelatedTo,aurora,missouri
831,RelatedTo,aurora,nebraska
832,RelatedTo,aurora,nevada
833,RelatedTo,aurora,new_york
834,RelatedTo,aurora,north_carolina
835,RelatedTo,aurora,northern_hemisphere
836,RelatedTo,aurora,ohio
837,RelatedTo,aurora,ontario
838,RelatedTo,aurora,oregon
839,RelatedTo,aurora,particle
840,RelatedTo,aurora,phenomenon
841,RelatedTo,aurora,roman
842,RelatedTo,aurora,sky
843,RelatedTo,aurora,sol
844,RelatedTo,aurora,south_africa
845,RelatedTo,aurora,south_dakota
846,RelatedTo,aurora,southern_hemisphere
847,RelatedTo,aurora,suriname
848,RelatedTo,aurora,texas
849,RelatedTo,aurora,utah
850,RelatedTo,aurora,west_virginia
851,RelatedTo,aurora,wisconsin
852,RelatedTo,aurora_australis,aurora
853,RelatedTo,aurora_australis,hemisphere
854,RelatedTo,aurora_borealis,aurora
855,RelatedTo,aurora_borealis,hemisphere
856,RelatedTo,aurora_colored,aurora
857,RelatedTo,aurora_colored,colors
858,RelatedTo,aurora_county,county
859,RelatedTo,aurora_county,county_seat
860,RelatedTo,aurora_county,plankinton
861,RelatedTo,aurora_county,south_dakota
862,RelatedTo,aurora_county,usa
863,RelatedTo,aurora_islands,cádiz
864,RelatedTo,aurora_islands,lima
865,RelatedTo,aurora_islands,merchant_ship
866,RelatedTo,aurora_islands,phantom_island
867,RelatedTo,auroral,aurora_borealis
868,RelatedTo,auroral,blushing
869,RelatedTo,auroral,dawn
870,RelatedTo,auroral,dawning
871,RelatedTo,auroral,eastern
872,RelatedTo,auroral,roseate
873,RelatedTo,auroral,rosy
874,RelatedTo,aurorally,aurora
875,RelatedTo,aurorally,dawn
876,RelatedTo,auroraphobia,northern_lights
877,RelatedTo,auroras,aurora
878,RelatedTo,aurorean,dawn
879,RelatedTo,aurorean,hue
880,RelatedTo,aurorite,calcium
881,RelatedTo,aurorite,hydrogen
882,RelatedTo,aurorite,manganese
883,RelatedTo,aurorite,mineral
884,RelatedTo,aurorite,oxygen
885,RelatedTo,aurorite,silver
886,RelatedTo,aurostibite,antimonide
887,RelatedTo,aurostibite,gold
888,RelatedTo,aurostibite,isometric
889,RelatedTo,aurostibite,mineral
890,RelatedTo,aurostibite,pyrite
891,RelatedTo,aurostibite,rare
892,RelatedTo,aurothioglucose,rheumatoid_arthritis
893,RelatedTo,aurothiomalate,gold
894,RelatedTo,aurothiomalate,thiomalate
895,RelatedTo,aurothiosulfate,anion
896,RelatedTo,aurous,auric
897,RelatedTo,aurous,gold
898,RelatedTo,aurous,univalent
899,RelatedTo,aurovertin,inhibit
900,RelatedTo,aurovertin,protein
901,RelatedTo,aurovertin,respiration
902,RelatedTo,auroxanthin,carotenoid
903,RelatedTo,aurthur,arthur
904,RelatedTo,aurulent,color
905,RelatedTo,aurulent,gold
906,RelatedTo,aurum,brandy
907,RelatedTo,aurum,gold
908,RelatedTo,aurum,golden
909,RelatedTo,aurum,italian
910,RelatedTo,aurum,liqueur
911,RelatedTo,aurum,orange
912,RelatedTo,aurum,saffron
913,RelatedTo,aurum,yellow
914,RelatedTo,ausa,assistant_united_states_attorney
915,RelatedTo,ausa,assistant_united_states_district_attorney
916,RelatedTo,ausa,united_states_attorney
917,RelatedTo,ausa,united_states_district_attorney
918,RelatedTo,ausbau,standard
919,RelatedTo,ausbau,standard_language
920,RelatedTo,auschwitz,concentration_camp
921,RelatedTo,auschwitz,holocaust
922,RelatedTo,auschwitz,nazi
923,RelatedTo,auschwitz,oświęcim
924,RelatedTo,auschwitz,poland
925,RelatedTo,auscult,auscultate
926,RelatedTo,auscultate,auscultation
927,RelatedTo,auscultate,examine
928,RelatedTo,auscultate,heart
929,RelatedTo,auscultate,listen
930,RelatedTo,auscultate,lungs
931,RelatedTo,auscultates,auscultate
932,RelatedTo,auscultating,auscultate
933,RelatedTo,auscultation,auscult
934,RelatedTo,auscultation,auscultate
935,RelatedTo,auscultation,diagnosis
936,RelatedTo,auscultation,disorder
937,RelatedTo,auscultation,internal
938,RelatedTo,auscultation,organ
939,RelatedTo,auscultation,sound
940,RelatedTo,auscultation,stethoscope
941,RelatedTo,auscultator,auscultation
942,RelatedTo,auscultator,employ
943,RelatedTo,auscultator,examination
944,RelatedTo,auscultator,germany
945,RelatedTo,auscultator,government
946,RelatedTo,auscultator,instrument
947,RelatedTo,auscultator,law
948,RelatedTo,auscultator,retain
949,RelatedTo,auscultatory,auscultation
950,RelatedTo,auscultoscope,amplifies
951,RelatedTo,auscultoscope,auscultatory
952,RelatedTo,auscultoscope,instrument
953,RelatedTo,auscultoscope,sound
954,RelatedTo,auscultoscope,stethoscopic
955,RelatedTo,ausferrite,acicular
956,RelatedTo,ausferrite,austemper
957,RelatedTo,ausferrite,austenite
958,RelatedTo,ausferrite,carbon
959,RelatedTo,ausferrite,ductile
960,RelatedTo,ausferrite,ferrite
961,RelatedTo,ausferrite,iron
962,RelatedTo,ausferrite,microstructure
963,RelatedTo,ausktribosphenid,ausktribosphenidae
964,RelatedTo,ausktribosphenidan,therian
965,RelatedTo,auslan,asl
966,RelatedTo,auslan,bsl
967,RelatedTo,auslan,nzsl
968,RelatedTo,auslan,sign_language
969,RelatedTo,auslaut,anlaut
970,RelatedTo,auslaut,inlaut
971,RelatedTo,auslese,sweet
972,RelatedTo,ausonia,asteroid
973,RelatedTo,ausonian,ausonium
974,RelatedTo,ausonian,ausonius
975,RelatedTo,ausonian,italian
976,RelatedTo,ausonian,italian
977,RelatedTo,ausonium,neptunium
978,RelatedTo,ausonius,roman
979,RelatedTo,auspicate,auspicious
980,RelatedTo,auspicate,auspicium
981,RelatedTo,auspicate,bird
982,RelatedTo,auspicate,foreshow
983,RelatedTo,auspicate,foretoken
984,RelatedTo,auspicate,inaugurate
985,RelatedTo,auspicate,inspection
986,RelatedTo,auspicate,roman
987,RelatedTo,auspicate,turn
988,RelatedTo,auspicates,auspicate
989,RelatedTo,auspicating,auspicate
990,RelatedTo,auspicatory,auspicate
991,RelatedTo,auspicatory,auspice
992,RelatedTo,auspicatory,omen
993,RelatedTo,auspice,action
994,RelatedTo,auspice,auspiced
995,RelatedTo,auspice,auspicing
996,RelatedTo,auspice,auspicious
997,RelatedTo,auspice,bird
998,RelatedTo,auspice,divination
999,RelatedTo,auspice,omen
1000,RelatedTo,auspice,patronage
1001,RelatedTo,auspice,protection
1002,RelatedTo,auspice,sign
1003,RelatedTo,auspices,patronage
1004,RelatedTo,auspices,protection
1005,RelatedTo,auspicial,auspices
1006,RelatedTo,auspicial,auspicious
1007,RelatedTo,auspicing,administration
1008,RelatedTo,auspicing,auspiced
1009,RelatedTo,auspicing,grant
1010,RelatedTo,auspicing,group
1011,RelatedTo,auspicious,auspice
1012,RelatedTo,auspicious,future
1013,RelatedTo,auspicious,good
1014,RelatedTo,auspicious,omen
1015,RelatedTo,auspicious,prosperous
1016,RelatedTo,auspicious,success
1017,RelatedTo,auspicious,propitious
1018,RelatedTo,auspiciously,auspicious
1019,RelatedTo,auspiciousness,auspicious
1020,RelatedTo,auspiciousness,auspiciously
1021,RelatedTo,auspiciousness,successful
1022,RelatedTo,aussie,australian
1023,RelatedTo,aussie,australia
1024,RelatedTo,aussie,australian
1025,RelatedTo,aussie,australian_dollar
1026,RelatedTo,aussie,australian_shepherd
1027,RelatedTo,aussie_battler,adversity
1028,RelatedTo,aussie_battler,australian
1029,RelatedTo,aussie_battler,persevere
1030,RelatedTo,aussie_battler,working_class
1031,RelatedTo,aussie_rules,australian_rules_football
1032,RelatedTo,aussieland,australia
1033,RelatedTo,aussies,aussie
1034,RelatedTo,aust,england
1035,RelatedTo,aust,severn
1036,RelatedTo,aust,south_gloucestershire
1037,RelatedTo,austausch_coefficient,eddy
1038,RelatedTo,austausch_coefficient,flow
1039,RelatedTo,austausch_coefficient,turbulent
1040,RelatedTo,austemper,ausferrite
1041,RelatedTo,austemper,austenite
1042,RelatedTo,austemper,bainite
1043,RelatedTo,austemper,harden
1044,RelatedTo,austemper,microstructure
1045,RelatedTo,austemper,quench
1046,RelatedTo,austempering,austemper
1047,RelatedTo,austempers,austemper
1048,RelatedTo,austen,austin
1049,RelatedTo,austen,novelist
1050,RelatedTo,austenesque,austenian
1051,RelatedTo,austenesque,biting
1052,RelatedTo,austenesque,english
1053,RelatedTo,austenesque,realism
1054,RelatedTo,austenesque,social_commentary
1055,RelatedTo,austenian,austenesque
1056,RelatedTo,austenian,biting
1057,RelatedTo,austenian,english
1058,RelatedTo,austenian,realism
1059,RelatedTo,austenian,social_commentary
1060,RelatedTo,austenite,carbon
1061,RelatedTo,austenite,ferric_carbide
1062,RelatedTo,austenite,iron
1063,RelatedTo,austenite,solid_solution
1064,RelatedTo,austenite,steel
1065,RelatedTo,austenitic,austenite
1066,RelatedTo,austenitic_steel,nickel
1067,RelatedTo,austenitic_steel,steel
1068,RelatedTo,austenitization,austenite
1069,RelatedTo,austenitization,crystal
1070,RelatedTo,austenitization,ferrite
1071,RelatedTo,austenitization,heating
1072,RelatedTo,austenitization,iron
1073,RelatedTo,austenitization,steel
1074,RelatedTo,austenitization,structure
1075,RelatedTo,austenitization,temperature
1076,RelatedTo,austenitize,austenite
1077,RelatedTo,austenitize,ferrite
1078,RelatedTo,auster,god
1079,RelatedTo,auster,personify
1080,RelatedTo,auster,south
1081,RelatedTo,auster,south_wind
1082,RelatedTo,auster,wind
1083,RelatedTo,austere,decoration
1084,RelatedTo,austere,extravagant
1085,RelatedTo,austere,gaudy
1086,RelatedTo,austere,grim
1087,RelatedTo,austere,trivial
1088,RelatedTo,austerely,austere
1089,RelatedTo,austereness,acerbity
1090,RelatedTo,austereness,astringent
1091,RelatedTo,austereness,austere
1092,RelatedTo,austereness,austerity
1093,RelatedTo,austereness,harshness
1094,RelatedTo,austereness,severity
1095,RelatedTo,austereness,sourness
1096,RelatedTo,austereness,strictness
1097,RelatedTo,austereness,taste
1098,RelatedTo,austerian,absurdism
1099,RelatedTo,austerian,austerity
1100,RelatedTo,austerian,crime
1101,RelatedTo,austerian,existentialism
1102,RelatedTo,austerian,fiction
1103,RelatedTo,austerian,fiscal_conservatism
1104,RelatedTo,austerian,identity
1105,RelatedTo,austerities,austerity
1106,RelatedTo,austerity,adornment
1107,RelatedTo,austerity,austere
1108,RelatedTo,austerity,austerely
1109,RelatedTo,austerity,austeriate
1110,RelatedTo,austerity,discipline
1111,RelatedTo,austerity,harsh
1112,RelatedTo,austerity,harshness
1113,RelatedTo,austerity,plainness
1114,RelatedTo,austerity,rigor
1115,RelatedTo,austerity,severity
1116,RelatedTo,austerity,simplicity
1117,RelatedTo,austerity,sourness
1118,RelatedTo,austerity,strictness
1119,RelatedTo,austin,augustinian
1120,RelatedTo,austin,austen
1121,RelatedTo,austin,austin_county
1122,RelatedTo,austin,british
1123,RelatedTo,austin,capital
1124,RelatedTo,austin,cdp
1125,RelatedTo,austin,city
1126,RelatedTo,austin,county
1127,RelatedTo,austin,county_seat
1128,RelatedTo,austin,lander_county
1129,RelatedTo,austin,make
1130,RelatedTo,austin,minnesota
1131,RelatedTo,austin,motor_car
1132,RelatedTo,austin,mower_county
1133,RelatedTo,austin,nevada
1134,RelatedTo,austin,state
1135,RelatedTo,austin,texas
1136,RelatedTo,austin,travis_county
1137,RelatedTo,austin,united_states_of_america
1138,RelatedTo,austin,usa
1139,RelatedTo,austin_county,bellville
1140,RelatedTo,austin_county,county_seat
1141,RelatedTo,austin_county,texas
1142,RelatedTo,austin_county,usa
1143,RelatedTo,austinian,austin
1144,RelatedTo,austinite,arsenic
1145,RelatedTo,austinite,austenite
1146,RelatedTo,austinite,austin
1147,RelatedTo,austinite,base_metal
1148,RelatedTo,austinite,deposit
1149,RelatedTo,austinite,oxidized
1150,RelatedTo,austinite,secondary_mineral
1151,RelatedTo,austinite,texas
1152,RelatedTo,austinol,aspergillus
1153,RelatedTo,austinol,meroterpenoid
1154,RelatedTo,austinol,polycyclic
1155,RelatedTo,austral,aurora_australis
1156,RelatedTo,austral,australian
1157,RelatedTo,austral,occidental
1158,RelatedTo,austral,oriental
1159,RelatedTo,austral,south
1160,RelatedTo,austral,french_polynesia
1161,RelatedTo,austral,language
1162,RelatedTo,austral,polynesian
1163,RelatedTo,austral,argentina
1164,RelatedTo,austral,currency
1165,RelatedTo,austral_ocean,southern_ocean
1166,RelatedTo,austral_parakeet,enicognathus_ferrugineus
1167,RelatedTo,austral_parakeet,parrot
1168,RelatedTo,australasia,australia
1169,RelatedTo,australasia,island
1170,RelatedTo,australasia,new_guinea
1171,RelatedTo,australasia,new_zealand
1172,RelatedTo,australasia,oceania
1173,RelatedTo,australasian,australia
1174,RelatedTo,australasian,region
1175,RelatedTo,australasian,surrounding
1176,RelatedTo,australasian,australasia
1177,RelatedTo,australasian_pig_nose_turtle,australia
1178,RelatedTo,australasian_pig_nose_turtle,carettochelys_insculpta
1179,RelatedTo,australasian_pig_nose_turtle,freshwater
1180,RelatedTo,australasian_pig_nose_turtle,lagoon
1181,RelatedTo,australasian_pig_nose_turtle,new_guinea
1182,RelatedTo,australasian_pig_nose_turtle,northern_territory
1183,RelatedTo,australasian_pig_nose_turtle,soft_shelled_turtle
1184,RelatedTo,australasian_pig_nose_turtle,southern
1185,RelatedTo,australasian_pig_nose_turtle,species
1186,RelatedTo,australasian_pig_nose_turtles,australasian_pig_nose_turtle
1187,RelatedTo,australasiatic,asian
1188,RelatedTo,australasiatic,australian
1189,RelatedTo,australasiatic,asian
1190,RelatedTo,australasiatic,australian
1191,RelatedTo,australes,austral
1192,RelatedTo,australia,appendix:countries_of_world
1193,RelatedTo,australia,au
1194,RelatedTo,australia,aust
1196,RelatedTo,australia,climate_change
1197,RelatedTo,australia,health_care
1198,RelatedTo,australia,austrasie
1199,RelatedTo,australia,austria
1200,RelatedTo,australia,commonwealth_of_australia
1201,RelatedTo,australia,oceania
1202,RelatedTo,australia_antigen,antigen
1203,RelatedTo,australia_antigen,hbsag
1204,RelatedTo,australia_antigen,hepatitis_b
1205,RelatedTo,australia_antigen,surface
1206,RelatedTo,australia_antigen,virus
1207,RelatedTo,australia_day,national_day
1208,RelatedTo,australia_felix,australia
1209,RelatedTo,australia_felix,victoria
1210,RelatedTo,australian,aussie
1211,RelatedTo,australian,austral
1212,RelatedTo,australian,australia
1213,RelatedTo,australian,australiana
1214,RelatedTo,australian,australianism
1215,RelatedTo,australian,strine
1216,RelatedTo,australian,australia
1217,RelatedTo,australian,australian_english
1218,RelatedTo,australian,continent
1219,RelatedTo,australian,country
1220,RelatedTo,australian_aboriginal,australia
1221,RelatedTo,australian_ballot,secret_ballot
1222,RelatedTo,australian_bear,koala
1223,RelatedTo,australian_bush_hat,slouch_hat
1224,RelatedTo,australian_capital_territory,australia
1225,RelatedTo,australian_capital_territory,canberra
1226,RelatedTo,australian_cattle_dog,herding_dog
1227,RelatedTo,australian_cattle_dogs,australian_cattle_dog
1228,RelatedTo,australian_crawl,front_crawl
1229,RelatedTo,australian_dollar,australia
1230,RelatedTo,australian_dollar,currency
1231,RelatedTo,australian_doubles,canadian_doubles
1232,RelatedTo,australian_doubles,doubles
1233,RelatedTo,australian_doubles,singles
1234,RelatedTo,australian_eastern_standard_time,aest
1235,RelatedTo,australian_eastern_standard_time,australia
1236,RelatedTo,australian_eastern_standard_time,daylight_savings_time
1237,RelatedTo,australian_eastern_standard_time,gmt
1238,RelatedTo,australian_eastern_standard_time,queensland
1239,RelatedTo,australian_eastern_standard_time,state
1240,RelatedTo,australian_english,australia
1241,RelatedTo,australian_english,english
1242,RelatedTo,australian_magpie,cracticus_tibicen
1243,RelatedTo,australian_magpie,gymnorhina_tibicen
1244,RelatedTo,australian_magpie,magpie
1245,RelatedTo,australian_magpie,new_guinea
1246,RelatedTo,australian_mist,australia
1247,RelatedTo,australian_mist,breed
1248,RelatedTo,australian_mist,domestic_cat
1249,RelatedTo,australian_mist,haired
1250,RelatedTo,australian_mist,short
1251,RelatedTo,australian_paralysis_tick,host
1252,RelatedTo,australian_paralysis_tick,inject
1253,RelatedTo,australian_paralysis_tick,neurotoxin
1254,RelatedTo,australian_pelican,australia
1255,RelatedTo,australian_pelican,new_guinea
1256,RelatedTo,australian_pelican,pelecanus_conspicillatus
1257,RelatedTo,australian_pelican,pelican
1258,RelatedTo,australian_pelicans,australian_pelican
1259,RelatedTo,australian_plainhead,breed
1260,RelatedTo,australian_plainhead,canary
1261,RelatedTo,australian_plainhead,domestic
1262,RelatedTo,australian_plainhead,show
1263,RelatedTo,australian_rhyming_slang,australian
1264,RelatedTo,australian_rhyming_slang,bag_of_fruit
1265,RelatedTo,australian_rhyming_slang,joe_blake
1266,RelatedTo,australian_rhyming_slang,noah's_ark
1267,RelatedTo,australian_rhyming_slang,rhyme
1268,RelatedTo,australian_rhyming_slang,syllable
1269,RelatedTo,australian_rules,australian_rules_football
1271,RelatedTo,australian_rules_football,afl
1272,RelatedTo,australian_rules_football,australia
